Tree	Tree_taxa	RefTree_taxa	Common_taxa	R-F	R-F_toYuleAvg	R-F_toUnifAvg
595	109	109	109	93.0000	0.8791	0.8785
596	109	109	109	92.0000	0.8697	0.8691
597	109	109	109	93.0000	0.8791	0.8785
598	109	109	109	93.0000	0.8791	0.8785
599	109	109	109	93.0000	0.8791	0.8785
600	109	109	109	93.0000	0.8791	0.8785
601	109	109	109	93.0000	0.8791	0.8785
602	109	109	109	93.0000	0.8791	0.8785
603	109	109	109	93.0000	0.8791	0.8785
604	109	109	109	93.0000	0.8791	0.8785
605	109	109	109	92.0000	0.8697	0.8691
606	109	109	109	93.0000	0.8791	0.8785
607	109	109	109	93.0000	0.8791	0.8785
608	109	109	109	93.0000	0.8791	0.8785
609	109	109	109	93.0000	0.8791	0.8785
610	109	109	109	93.0000	0.8791	0.8785
611	109	109	109	93.0000	0.8791	0.8785
612	109	109	109	93.0000	0.8791	0.8785
613	109	109	109	93.0000	0.8791	0.8785
614	109	109	109	93.0000	0.8791	0.8785
615	109	109	109	93.0000	0.8791	0.8785
616	109	109	109	93.0000	0.8791	0.8785
617	109	109	109	93.0000	0.8791	0.8785
618	109	109	109	93.0000	0.8791	0.8785
619	109	109	109	93.0000	0.8791	0.8785
620	109	109	109	93.0000	0.8791	0.8785
621	109	109	109	93.0000	0.8791	0.8785
622	109	109	109	92.0000	0.8697	0.8691
623	109	109	109	92.0000	0.8697	0.8691
624	109	109	109	93.0000	0.8791	0.8785
625	109	109	109	93.0000	0.8791	0.8785
626	109	109	109	93.0000	0.8791	0.8785
627	109	109	109	93.0000	0.8791	0.8785
628	109	109	109	93.0000	0.8791	0.8785
629	109	109	109	93.0000	0.8791	0.8785
630	109	109	109	92.0000	0.8697	0.8691
631	109	109	109	93.0000	0.8791	0.8785
632	109	109	109	92.0000	0.8697	0.8691
633	109	109	109	93.0000	0.8791	0.8785
634	109	109	109	93.0000	0.8791	0.8785
635	109	109	109	93.0000	0.8791	0.8785
636	109	109	109	92.0000	0.8697	0.8691
637	109	109	109	92.0000	0.8697	0.8691
638	109	109	109	93.0000	0.8791	0.8785
639	109	109	109	93.0000	0.8791	0.8785
640	109	109	109	93.0000	0.8791	0.8785
641	109	109	109	92.0000	0.8697	0.8691
642	109	109	109	93.0000	0.8791	0.8785
643	109	109	109	93.0000	0.8791	0.8785
644	109	109	109	92.0000	0.8697	0.8691
645	109	109	109	92.0000	0.8697	0.8691
646	109	109	109	92.0000	0.8697	0.8691
647	109	109	109	93.0000	0.8791	0.8785
648	109	109	109	93.0000	0.8791	0.8785
649	109	109	109	93.0000	0.8791	0.8785
650	109	109	109	93.0000	0.8791	0.8785
651	109	109	109	93.0000	0.8791	0.8785
652	109	109	109	93.0000	0.8791	0.8785
653	109	109	109	91.0000	0.8602	0.8596
654	109	109	109	93.0000	0.8791	0.8785
655	109	109	109	91.0000	0.8602	0.8596
656	109	109	109	93.0000	0.8791	0.8785
657	109	109	109	93.0000	0.8791	0.8785
658	109	109	109	93.0000	0.8791	0.8785
659	109	109	109	93.0000	0.8791	0.8785
660	109	109	109	93.0000	0.8791	0.8785
661	109	109	109	93.0000	0.8791	0.8785
662	109	109	109	93.0000	0.8791	0.8785
663	109	109	109	93.0000	0.8791	0.8785
664	109	109	109	93.0000	0.8791	0.8785
665	109	109	109	93.0000	0.8791	0.8785
666	109	109	109	92.0000	0.8697	0.8691
667	109	109	109	92.0000	0.8697	0.8691
668	109	109	109	93.0000	0.8791	0.8785
669	109	109	109	92.0000	0.8697	0.8691
670	109	109	109	93.0000	0.8791	0.8785
671	109	109	109	92.0000	0.8697	0.8691
672	109	109	109	93.0000	0.8791	0.8785
673	109	109	109	92.0000	0.8697	0.8691
674	109	109	109	93.0000	0.8791	0.8785
675	109	109	109	93.0000	0.8791	0.8785
676	109	109	109	92.0000	0.8697	0.8691
677	109	109	109	91.0000	0.8602	0.8596
678	109	109	109	92.0000	0.8697	0.8691
679	109	109	109	92.0000	0.8697	0.8691
680	109	109	109	93.0000	0.8791	0.8785
681	109	109	109	93.0000	0.8791	0.8785
682	109	109	109	93.0000	0.8791	0.8785
683	109	109	109	93.0000	0.8791	0.8785
684	109	109	109	92.0000	0.8697	0.8691
685	109	109	109	91.0000	0.8602	0.8596
686	109	109	109	93.0000	0.8791	0.8785
687	109	109	109	93.0000	0.8791	0.8785
688	109	109	109	93.0000	0.8791	0.8785
689	109	109	109	93.0000	0.8791	0.8785
690	109	109	109	93.0000	0.8791	0.8785
691	109	109	109	91.0000	0.8602	0.8596
692	109	109	109	92.0000	0.8697	0.8691
693	109	109	109	93.0000	0.8791	0.8785
694	109	109	109	93.0000	0.8791	0.8785
695	109	109	109	92.0000	0.8697	0.8691
696	109	109	109	92.0000	0.8697	0.8691
697	109	109	109	92.0000	0.8697	0.8691
698	109	109	109	93.0000	0.8791	0.8785
699	109	109	109	93.0000	0.8791	0.8785
700	109	109	109	92.0000	0.8697	0.8691
701	109	109	109	92.0000	0.8697	0.8691
702	109	109	109	92.0000	0.8697	0.8691
703	109	109	109	93.0000	0.8791	0.8785
704	109	109	109	93.0000	0.8791	0.8785
705	109	109	109	93.0000	0.8791	0.8785
706	109	109	109	92.0000	0.8697	0.8691
707	109	109	109	91.0000	0.8602	0.8596
708	109	109	109	93.0000	0.8791	0.8785
709	109	109	109	92.0000	0.8697	0.8691
710	109	109	109	93.0000	0.8791	0.8785
711	109	109	109	93.0000	0.8791	0.8785
712	109	109	109	93.0000	0.8791	0.8785
713	109	109	109	90.0000	0.8508	0.8502
714	109	109	109	93.0000	0.8791	0.8785
715	109	109	109	93.0000	0.8791	0.8785
716	109	109	109	92.0000	0.8697	0.8691
717	109	109	109	92.0000	0.8697	0.8691
718	109	109	109	93.0000	0.8791	0.8785
719	109	109	109	93.0000	0.8791	0.8785
720	109	109	109	93.0000	0.8791	0.8785
721	109	109	109	93.0000	0.8791	0.8785
722	109	109	109	93.0000	0.8791	0.8785
723	109	109	109	93.0000	0.8791	0.8785
724	109	109	109	93.0000	0.8791	0.8785
725	109	109	109	93.0000	0.8791	0.8785
726	109	109	109	93.0000	0.8791	0.8785
727	109	109	109	93.0000	0.8791	0.8785
728	109	109	109	93.0000	0.8791	0.8785
729	109	109	109	93.0000	0.8791	0.8785
730	109	109	109	93.0000	0.8791	0.8785
731	109	109	109	93.0000	0.8791	0.8785
732	109	109	109	93.0000	0.8791	0.8785
733	109	109	109	92.0000	0.8697	0.8691
734	109	109	109	93.0000	0.8791	0.8785
735	109	109	109	93.0000	0.8791	0.8785
736	109	109	109	93.0000	0.8791	0.8785
737	109	109	109	92.0000	0.8697	0.8691
738	109	109	109	93.0000	0.8791	0.8785
739	109	109	109	93.0000	0.8791	0.8785
740	109	109	109	93.0000	0.8791	0.8785
741	109	109	109	93.0000	0.8791	0.8785
742	109	109	109	93.0000	0.8791	0.8785
743	109	109	109	93.0000	0.8791	0.8785
744	109	109	109	92.0000	0.8697	0.8691
745	109	109	109	92.0000	0.8697	0.8691
746	109	109	109	93.0000	0.8791	0.8785
747	109	109	109	92.0000	0.8697	0.8691
748	109	109	109	93.0000	0.8791	0.8785
749	109	109	109	93.0000	0.8791	0.8785
750	109	109	109	93.0000	0.8791	0.8785
751	109	109	109	93.0000	0.8791	0.8785
752	109	109	109	92.0000	0.8697	0.8691
753	109	109	109	93.0000	0.8791	0.8785
754	109	109	109	92.0000	0.8697	0.8691
755	109	109	109	93.0000	0.8791	0.8785
756	109	109	109	92.0000	0.8697	0.8691
757	109	109	109	93.0000	0.8791	0.8785
758	109	109	109	93.0000	0.8791	0.8785
759	109	109	109	92.0000	0.8697	0.8691
760	109	109	109	93.0000	0.8791	0.8785
761	109	109	109	92.0000	0.8697	0.8691
762	109	109	109	93.0000	0.8791	0.8785
763	109	109	109	92.0000	0.8697	0.8691
764	109	109	109	93.0000	0.8791	0.8785
765	109	109	109	93.0000	0.8791	0.8785
766	109	109	109	93.0000	0.8791	0.8785
767	109	109	109	93.0000	0.8791	0.8785
768	109	109	109	93.0000	0.8791	0.8785
769	109	109	109	93.0000	0.8791	0.8785
770	109	109	109	93.0000	0.8791	0.8785
771	109	109	109	93.0000	0.8791	0.8785
772	109	109	109	93.0000	0.8791	0.8785
773	109	109	109	93.0000	0.8791	0.8785
774	109	109	109	93.0000	0.8791	0.8785
775	109	109	109	93.0000	0.8791	0.8785
776	109	109	109	92.0000	0.8697	0.8691
777	109	109	109	92.0000	0.8697	0.8691
778	109	109	109	93.0000	0.8791	0.8785
779	109	109	109	93.0000	0.8791	0.8785
780	109	109	109	93.0000	0.8791	0.8785
781	109	109	109	93.0000	0.8791	0.8785
782	109	109	109	93.0000	0.8791	0.8785
783	109	109	109	93.0000	0.8791	0.8785
784	109	109	109	93.0000	0.8791	0.8785
785	109	109	109	93.0000	0.8791	0.8785
786	109	109	109	92.0000	0.8697	0.8691
787	109	109	109	93.0000	0.8791	0.8785
788	109	109	109	93.0000	0.8791	0.8785
789	109	109	109	93.0000	0.8791	0.8785
790	109	109	109	93.0000	0.8791	0.8785
791	109	109	109	93.0000	0.8791	0.8785
792	109	109	109	93.0000	0.8791	0.8785
793	109	109	109	93.0000	0.8791	0.8785
794	109	109	109	93.0000	0.8791	0.8785
795	109	109	109	93.0000	0.8791	0.8785
796	109	109	109	93.0000	0.8791	0.8785
797	109	109	109	93.0000	0.8791	0.8785
798	109	109	109	93.0000	0.8791	0.8785
799	109	109	109	93.0000	0.8791	0.8785
800	109	109	109	93.0000	0.8791	0.8785
801	109	109	109	93.0000	0.8791	0.8785
802	109	109	109	93.0000	0.8791	0.8785
803	109	109	109	92.0000	0.8697	0.8691
804	109	109	109	93.0000	0.8791	0.8785
805	109	109	109	93.0000	0.8791	0.8785
806	109	109	109	93.0000	0.8791	0.8785
807	109	109	109	92.0000	0.8697	0.8691
808	109	109	109	93.0000	0.8791	0.8785
809	109	109	109	92.0000	0.8697	0.8691
810	109	109	109	93.0000	0.8791	0.8785
811	109	109	109	92.0000	0.8697	0.8691
812	109	109	109	93.0000	0.8791	0.8785
813	109	109	109	93.0000	0.8791	0.8785
814	109	109	109	92.0000	0.8697	0.8691
815	109	109	109	93.0000	0.8791	0.8785
816	109	109	109	93.0000	0.8791	0.8785
817	109	109	109	93.0000	0.8791	0.8785
818	109	109	109	92.0000	0.8697	0.8691
819	109	109	109	93.0000	0.8791	0.8785
820	109	109	109	93.0000	0.8791	0.8785
821	109	109	109	93.0000	0.8791	0.8785
822	109	109	109	93.0000	0.8791	0.8785
823	109	109	109	93.0000	0.8791	0.8785
824	109	109	109	93.0000	0.8791	0.8785
825	109	109	109	92.0000	0.8697	0.8691
826	109	109	109	93.0000	0.8791	0.8785
827	109	109	109	93.0000	0.8791	0.8785
828	109	109	109	92.0000	0.8697	0.8691
829	109	109	109	93.0000	0.8791	0.8785
830	109	109	109	93.0000	0.8791	0.8785
831	109	109	109	92.0000	0.8697	0.8691
832	109	109	109	93.0000	0.8791	0.8785
833	109	109	109	93.0000	0.8791	0.8785
834	109	109	109	93.0000	0.8791	0.8785
835	109	109	109	93.0000	0.8791	0.8785
836	109	109	109	93.0000	0.8791	0.8785
837	109	109	109	93.0000	0.8791	0.8785
838	109	109	109	93.0000	0.8791	0.8785
839	109	109	109	92.0000	0.8697	0.8691
840	109	109	109	93.0000	0.8791	0.8785
841	109	109	109	92.0000	0.8697	0.8691
842	109	109	109	93.0000	0.8791	0.8785
843	109	109	109	93.0000	0.8791	0.8785
844	109	109	109	93.0000	0.8791	0.8785
845	109	109	109	92.0000	0.8697	0.8691
846	109	109	109	93.0000	0.8791	0.8785
847	109	109	109	93.0000	0.8791	0.8785
848	109	109	109	93.0000	0.8791	0.8785
849	109	109	109	93.0000	0.8791	0.8785
850	109	109	109	93.0000	0.8791	0.8785
851	109	109	109	93.0000	0.8791	0.8785
852	109	109	109	92.0000	0.8697	0.8691
853	109	109	109	93.0000	0.8791	0.8785
854	109	109	109	93.0000	0.8791	0.8785
855	109	109	109	92.0000	0.8697	0.8691
856	109	109	109	93.0000	0.8791	0.8785
857	109	109	109	93.0000	0.8791	0.8785
858	109	109	109	93.0000	0.8791	0.8785
859	109	109	109	93.0000	0.8791	0.8785
860	109	109	109	93.0000	0.8791	0.8785
861	109	109	109	93.0000	0.8791	0.8785
862	109	109	109	91.0000	0.8602	0.8596
863	109	109	109	92.0000	0.8697	0.8691
864	109	109	109	93.0000	0.8791	0.8785
865	109	109	109	93.0000	0.8791	0.8785
866	109	109	109	93.0000	0.8791	0.8785
867	109	109	109	93.0000	0.8791	0.8785
868	109	109	109	93.0000	0.8791	0.8785
869	109	109	109	93.0000	0.8791	0.8785
870	109	109	109	92.0000	0.8697	0.8691
871	109	109	109	93.0000	0.8791	0.8785
872	109	109	109	93.0000	0.8791	0.8785
873	109	109	109	93.0000	0.8791	0.8785
874	109	109	109	93.0000	0.8791	0.8785
875	109	109	109	93.0000	0.8791	0.8785
876	109	109	109	92.0000	0.8697	0.8691
877	109	109	109	92.0000	0.8697	0.8691
878	109	109	109	92.0000	0.8697	0.8691
879	109	109	109	93.0000	0.8791	0.8785
880	109	109	109	93.0000	0.8791	0.8785
881	109	109	109	93.0000	0.8791	0.8785
882	109	109	109	92.0000	0.8697	0.8691
883	109	109	109	93.0000	0.8791	0.8785
884	109	109	109	93.0000	0.8791	0.8785
885	109	109	109	93.0000	0.8791	0.8785
886	109	109	109	93.0000	0.8791	0.8785
887	109	109	109	92.0000	0.8697	0.8691
888	109	109	109	93.0000	0.8791	0.8785
889	109	109	109	93.0000	0.8791	0.8785
890	109	109	109	92.0000	0.8697	0.8691
891	109	109	109	93.0000	0.8791	0.8785
892	109	109	109	93.0000	0.8791	0.8785
893	109	109	109	92.0000	0.8697	0.8691
894	109	109	109	93.0000	0.8791	0.8785
895	109	109	109	93.0000	0.8791	0.8785
896	109	109	109	93.0000	0.8791	0.8785
897	109	109	109	93.0000	0.8791	0.8785
898	109	109	109	93.0000	0.8791	0.8785
899	109	109	109	92.0000	0.8697	0.8691
900	109	109	109	93.0000	0.8791	0.8785
901	109	109	109	93.0000	0.8791	0.8785
902	109	109	109	93.0000	0.8791	0.8785
903	109	109	109	92.0000	0.8697	0.8691
904	109	109	109	93.0000	0.8791	0.8785
905	109	109	109	92.0000	0.8697	0.8691
906	109	109	109	93.0000	0.8791	0.8785
907	109	109	109	93.0000	0.8791	0.8785
908	109	109	109	92.0000	0.8697	0.8691
909	109	109	109	93.0000	0.8791	0.8785
910	109	109	109	93.0000	0.8791	0.8785
911	109	109	109	93.0000	0.8791	0.8785
912	109	109	109	93.0000	0.8791	0.8785
913	109	109	109	93.0000	0.8791	0.8785
914	109	109	109	93.0000	0.8791	0.8785
915	109	109	109	93.0000	0.8791	0.8785
916	109	109	109	93.0000	0.8791	0.8785
917	109	109	109	92.0000	0.8697	0.8691
918	109	109	109	93.0000	0.8791	0.8785
919	109	109	109	93.0000	0.8791	0.8785
920	109	109	109	93.0000	0.8791	0.8785
921	109	109	109	92.0000	0.8697	0.8691
922	109	109	109	93.0000	0.8791	0.8785
923	109	109	109	93.0000	0.8791	0.8785
924	109	109	109	92.0000	0.8697	0.8691
925	109	109	109	93.0000	0.8791	0.8785
926	109	109	109	93.0000	0.8791	0.8785
927	109	109	109	91.0000	0.8602	0.8596
928	109	109	109	91.0000	0.8602	0.8596
929	109	109	109	92.0000	0.8697	0.8691
930	109	109	109	93.0000	0.8791	0.8785
931	109	109	109	93.0000	0.8791	0.8785
932	109	109	109	92.0000	0.8697	0.8691
933	109	109	109	92.0000	0.8697	0.8691
934	109	109	109	93.0000	0.8791	0.8785
935	109	109	109	93.0000	0.8791	0.8785
936	109	109	109	93.0000	0.8791	0.8785
937	109	109	109	91.0000	0.8602	0.8596
938	109	109	109	92.0000	0.8697	0.8691
939	109	109	109	93.0000	0.8791	0.8785
940	109	109	109	93.0000	0.8791	0.8785
941	109	109	109	91.0000	0.8602	0.8596
942	109	109	109	93.0000	0.8791	0.8785
943	109	109	109	93.0000	0.8791	0.8785
944	109	109	109	93.0000	0.8791	0.8785
945	109	109	109	93.0000	0.8791	0.8785
946	109	109	109	93.0000	0.8791	0.8785
947	109	109	109	92.0000	0.8697	0.8691
948	109	109	109	93.0000	0.8791	0.8785
949	109	109	109	93.0000	0.8791	0.8785
950	109	109	109	93.0000	0.8791	0.8785
951	109	109	109	93.0000	0.8791	0.8785
952	109	109	109	93.0000	0.8791	0.8785
953	109	109	109	92.0000	0.8697	0.8691
954	109	109	109	93.0000	0.8791	0.8785
955	109	109	109	93.0000	0.8791	0.8785
956	109	109	109	93.0000	0.8791	0.8785
957	109	109	109	92.0000	0.8697	0.8691
958	109	109	109	92.0000	0.8697	0.8691
959	109	109	109	93.0000	0.8791	0.8785
960	109	109	109	93.0000	0.8791	0.8785
961	109	109	109	93.0000	0.8791	0.8785
962	109	109	109	93.0000	0.8791	0.8785
963	109	109	109	93.0000	0.8791	0.8785
964	109	109	109	93.0000	0.8791	0.8785
965	109	109	109	93.0000	0.8791	0.8785
966	109	109	109	92.0000	0.8697	0.8691
967	109	109	109	92.0000	0.8697	0.8691
968	109	109	109	93.0000	0.8791	0.8785
969	109	109	109	93.0000	0.8791	0.8785
970	109	109	109	93.0000	0.8791	0.8785
971	109	109	109	93.0000	0.8791	0.8785
972	109	109	109	93.0000	0.8791	0.8785
973	109	109	109	92.0000	0.8697	0.8691
974	109	109	109	93.0000	0.8791	0.8785
975	109	109	109	93.0000	0.8791	0.8785
976	109	109	109	93.0000	0.8791	0.8785
977	109	109	109	93.0000	0.8791	0.8785
978	109	109	109	93.0000	0.8791	0.8785
979	109	109	109	93.0000	0.8791	0.8785
980	109	109	109	93.0000	0.8791	0.8785
981	109	109	109	92.0000	0.8697	0.8691
982	109	109	109	92.0000	0.8697	0.8691
983	109	109	109	93.0000	0.8791	0.8785
984	109	109	109	93.0000	0.8791	0.8785
985	109	109	109	93.0000	0.8791	0.8785
986	109	109	109	93.0000	0.8791	0.8785
987	109	109	109	92.0000	0.8697	0.8691
988	109	109	109	92.0000	0.8697	0.8691
989	109	109	109	93.0000	0.8791	0.8785
990	109	109	109	93.0000	0.8791	0.8785
991	109	109	109	93.0000	0.8791	0.8785
992	109	109	109	93.0000	0.8791	0.8785
993	109	109	109	92.0000	0.8697	0.8691
994	109	109	109	93.0000	0.8791	0.8785
995	109	109	109	93.0000	0.8791	0.8785
996	109	109	109	93.0000	0.8791	0.8785
997	109	109	109	92.0000	0.8697	0.8691
998	109	109	109	92.0000	0.8697	0.8691
999	109	109	109	92.0000	0.8697	0.8691
1000	109	109	109	93.0000	0.8791	0.8785
1001	109	109	109	93.0000	0.8791	0.8785
1002	109	109	109	93.0000	0.8791	0.8785
1003	109	109	109	93.0000	0.8791	0.8785
1004	109	109	109	92.0000	0.8697	0.8691
1005	109	109	109	93.0000	0.8791	0.8785
1006	109	109	109	93.0000	0.8791	0.8785
1007	109	109	109	93.0000	0.8791	0.8785
1008	109	109	109	93.0000	0.8791	0.8785
1009	109	109	109	93.0000	0.8791	0.8785
1010	109	109	109	93.0000	0.8791	0.8785
1011	109	109	109	92.0000	0.8697	0.8691
1012	109	109	109	93.0000	0.8791	0.8785
1013	109	109	109	92.0000	0.8697	0.8691
1014	109	109	109	92.0000	0.8697	0.8691
1015	109	109	109	93.0000	0.8791	0.8785
1016	109	109	109	92.0000	0.8697	0.8691
1017	109	109	109	93.0000	0.8791	0.8785
1018	109	109	109	93.0000	0.8791	0.8785
1019	109	109	109	93.0000	0.8791	0.8785
1020	109	109	109	93.0000	0.8791	0.8785
1021	109	109	109	93.0000	0.8791	0.8785
1022	109	109	109	93.0000	0.8791	0.8785
1023	109	109	109	93.0000	0.8791	0.8785
1024	109	109	109	93.0000	0.8791	0.8785
1025	109	109	109	93.0000	0.8791	0.8785
1026	109	109	109	93.0000	0.8791	0.8785
1027	109	109	109	92.0000	0.8697	0.8691
1028	109	109	109	93.0000	0.8791	0.8785
1029	109	109	109	92.0000	0.8697	0.8691
1030	109	109	109	93.0000	0.8791	0.8785
1031	109	109	109	93.0000	0.8791	0.8785
1032	109	109	109	93.0000	0.8791	0.8785
1033	109	109	109	93.0000	0.8791	0.8785
1034	109	109	109	93.0000	0.8791	0.8785
1035	109	109	109	93.0000	0.8791	0.8785
1036	109	109	109	92.0000	0.8697	0.8691
1037	109	109	109	93.0000	0.8791	0.8785
1038	109	109	109	92.0000	0.8697	0.8691
1039	109	109	109	93.0000	0.8791	0.8785
1040	109	109	109	93.0000	0.8791	0.8785
1041	109	109	109	93.0000	0.8791	0.8785
1042	109	109	109	92.0000	0.8697	0.8691
1043	109	109	109	93.0000	0.8791	0.8785
1044	109	109	109	93.0000	0.8791	0.8785
1045	109	109	109	93.0000	0.8791	0.8785
1046	109	109	109	93.0000	0.8791	0.8785
1047	109	109	109	93.0000	0.8791	0.8785
1048	109	109	109	92.0000	0.8697	0.8691
1049	109	109	109	91.0000	0.8602	0.8596
1050	109	109	109	93.0000	0.8791	0.8785
1051	109	109	109	93.0000	0.8791	0.8785
1052	109	109	109	93.0000	0.8791	0.8785
1053	109	109	109	93.0000	0.8791	0.8785
1054	109	109	109	93.0000	0.8791	0.8785
1055	109	109	109	93.0000	0.8791	0.8785
1056	109	109	109	93.0000	0.8791	0.8785
1057	109	109	109	93.0000	0.8791	0.8785
1058	109	109	109	92.0000	0.8697	0.8691
1059	109	109	109	93.0000	0.8791	0.8785
1060	109	109	109	93.0000	0.8791	0.8785
1061	109	109	109	93.0000	0.8791	0.8785
1062	109	109	109	93.0000	0.8791	0.8785
1063	109	109	109	93.0000	0.8791	0.8785
1064	109	109	109	92.0000	0.8697	0.8691
1065	109	109	109	93.0000	0.8791	0.8785
1066	109	109	109	93.0000	0.8791	0.8785
1067	109	109	109	93.0000	0.8791	0.8785
1068	109	109	109	93.0000	0.8791	0.8785
1069	109	109	109	93.0000	0.8791	0.8785
1070	109	109	109	92.0000	0.8697	0.8691
1071	109	109	109	93.0000	0.8791	0.8785
1072	109	109	109	93.0000	0.8791	0.8785
1073	109	109	109	92.0000	0.8697	0.8691
1074	109	109	109	93.0000	0.8791	0.8785
1075	109	109	109	92.0000	0.8697	0.8691
1076	109	109	109	93.0000	0.8791	0.8785
1077	109	109	109	92.0000	0.8697	0.8691
1078	109	109	109	93.0000	0.8791	0.8785
1079	109	109	109	93.0000	0.8791	0.8785
1080	109	109	109	93.0000	0.8791	0.8785
1081	109	109	109	93.0000	0.8791	0.8785
1082	109	109	109	92.0000	0.8697	0.8691
1083	109	109	109	91.0000	0.8602	0.8596
1084	109	109	109	93.0000	0.8791	0.8785
1085	109	109	109	93.0000	0.8791	0.8785
1086	109	109	109	93.0000	0.8791	0.8785
1087	109	109	109	93.0000	0.8791	0.8785
1088	109	109	109	93.0000	0.8791	0.8785
1089	109	109	109	92.0000	0.8697	0.8691
1090	109	109	109	92.0000	0.8697	0.8691
1091	109	109	109	92.0000	0.8697	0.8691
1092	109	109	109	93.0000	0.8791	0.8785
1093	109	109	109	93.0000	0.8791	0.8785
1094	109	109	109	93.0000	0.8791	0.8785
1095	109	109	109	93.0000	0.8791	0.8785
1096	109	109	109	93.0000	0.8791	0.8785
1097	109	109	109	92.0000	0.8697	0.8691
1098	109	109	109	93.0000	0.8791	0.8785
1099	109	109	109	93.0000	0.8791	0.8785
1100	109	109	109	93.0000	0.8791	0.8785
1101	109	109	109	93.0000	0.8791	0.8785
1102	109	109	109	92.0000	0.8697	0.8691
1103	109	109	109	93.0000	0.8791	0.8785
1104	109	109	109	93.0000	0.8791	0.8785
1105	109	109	109	92.0000	0.8697	0.8691
1106	109	109	109	93.0000	0.8791	0.8785
1107	109	109	109	93.0000	0.8791	0.8785
1108	109	109	109	92.0000	0.8697	0.8691
1109	109	109	109	93.0000	0.8791	0.8785
1110	109	109	109	92.0000	0.8697	0.8691
1111	109	109	109	93.0000	0.8791	0.8785
1112	109	109	109	92.0000	0.8697	0.8691
1113	109	109	109	93.0000	0.8791	0.8785
1114	109	109	109	93.0000	0.8791	0.8785
1115	109	109	109	93.0000	0.8791	0.8785
1116	109	109	109	93.0000	0.8791	0.8785
1117	109	109	109	93.0000	0.8791	0.8785
1118	109	109	109	93.0000	0.8791	0.8785
1119	109	109	109	93.0000	0.8791	0.8785
1120	109	109	109	93.0000	0.8791	0.8785
1121	109	109	109	93.0000	0.8791	0.8785
1122	109	109	109	92.0000	0.8697	0.8691
1123	109	109	109	93.0000	0.8791	0.8785
1124	109	109	109	93.0000	0.8791	0.8785
1125	109	109	109	93.0000	0.8791	0.8785
1126	109	109	109	92.0000	0.8697	0.8691
1127	109	109	109	93.0000	0.8791	0.8785
1128	109	109	109	93.0000	0.8791	0.8785
1129	109	109	109	93.0000	0.8791	0.8785
1130	109	109	109	93.0000	0.8791	0.8785
1131	109	109	109	93.0000	0.8791	0.8785
1132	109	109	109	93.0000	0.8791	0.8785
1133	109	109	109	93.0000	0.8791	0.8785
1134	109	109	109	93.0000	0.8791	0.8785
1135	109	109	109	93.0000	0.8791	0.8785
1136	109	109	109	93.0000	0.8791	0.8785
1137	109	109	109	93.0000	0.8791	0.8785
1138	109	109	109	93.0000	0.8791	0.8785
1139	109	109	109	93.0000	0.8791	0.8785
1140	109	109	109	93.0000	0.8791	0.8785
1141	109	109	109	93.0000	0.8791	0.8785
1142	109	109	109	93.0000	0.8791	0.8785
1143	109	109	109	93.0000	0.8791	0.8785
1144	109	109	109	93.0000	0.8791	0.8785
1145	109	109	109	91.0000	0.8602	0.8596
1146	109	109	109	93.0000	0.8791	0.8785
1147	109	109	109	93.0000	0.8791	0.8785
1148	109	109	109	93.0000	0.8791	0.8785
1149	109	109	109	93.0000	0.8791	0.8785
1150	109	109	109	92.0000	0.8697	0.8691
1151	109	109	109	93.0000	0.8791	0.8785
1152	109	109	109	93.0000	0.8791	0.8785
1153	109	109	109	93.0000	0.8791	0.8785
1154	109	109	109	93.0000	0.8791	0.8785
1155	109	109	109	93.0000	0.8791	0.8785
1156	109	109	109	93.0000	0.8791	0.8785
1157	109	109	109	93.0000	0.8791	0.8785
1158	109	109	109	93.0000	0.8791	0.8785
1159	109	109	109	92.0000	0.8697	0.8691
1160	109	109	109	93.0000	0.8791	0.8785
1161	109	109	109	92.0000	0.8697	0.8691
1162	109	109	109	93.0000	0.8791	0.8785
1163	109	109	109	93.0000	0.8791	0.8785
1164	109	109	109	93.0000	0.8791	0.8785
1165	109	109	109	92.0000	0.8697	0.8691
1166	109	109	109	93.0000	0.8791	0.8785
1167	109	109	109	93.0000	0.8791	0.8785
1168	109	109	109	93.0000	0.8791	0.8785
1169	109	109	109	93.0000	0.8791	0.8785
1170	109	109	109	93.0000	0.8791	0.8785
1171	109	109	109	92.0000	0.8697	0.8691
1172	109	109	109	93.0000	0.8791	0.8785
1173	109	109	109	92.0000	0.8697	0.8691
1174	109	109	109	93.0000	0.8791	0.8785
1175	109	109	109	93.0000	0.8791	0.8785
1176	109	109	109	93.0000	0.8791	0.8785
1177	109	109	109	93.0000	0.8791	0.8785
1178	109	109	109	93.0000	0.8791	0.8785
1179	109	109	109	93.0000	0.8791	0.8785
1180	109	109	109	93.0000	0.8791	0.8785
1181	109	109	109	93.0000	0.8791	0.8785
